areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto paraguay,2016-11-30,11,16897.2626888752,1.00000003888011,217.617791689474,20200301,36.7714499194996
alto paraguay,2016-12-31,12,16897.2626888752,1.00000003888011,91.3163020952461,20200301,15.4299554428006
alto paraguay,2017-01-31,1,17396.9755983353,16.9876590562892,46.7304590587043,20200301,8.12968655943284
alto paraguay,2017-02-28,2,17396.9755983353,5.91811832728611,15.3576718927686,20200301,2.67177043165736
alto paraguay,2017-03-31,3,17396.9755983353,21.8010282950633,59.3739772950205,20200301,10.3292763417759
alto paraguay,2017-04-30,4,17396.9755983353,8.38002183664146,324.666701321449,20200301,56.4821868048126
alto paraguay,2017-05-31,5,17396.9755983353,1.00000003888011,137.233830447997,20200301,23.8745359956988
alto paraguay,2017-06-30,6,17396.9755983353,2.92304543365247,445.022049328391,20200301,77.4203773288718
alto paraguay,2017-07-31,7,17396.9755983353,9.22190514646309,164.282758582161,20200301,28.5802314228107
alto paraguay,2017-08-31,8,17396.9755983353,1.00000003888011,39.6501861200101,20200301,6.89793320399269
alto paraguay,2017-09-30,9,17396.9755983353,1.00000003888011,235.299195679638,20200301,40.9349436554658
alto paraguay,2017-10-31,10,17396.9755983353,1.00000003888011,289.846510323971,20200301,50.4245266736877
alto paraguay,2017-11-30,11,17396.9755983353,1.00000003888011,217.617791689474,20200301,37.8589141178539
alto paraguay,2017-12-31,12,17396.9755983353,1.00000003888011,91.3163020952461,20200301,15.8862747928121
alto paraguay,2018-01-31,1,17659.8787982464,16.9876590562892,46.7304590587043,20200301,8.25254243163133
alto paraguay,2018-02-28,2,17659.8787982464,5.91811832728611,15.3576718927686,20200301,2.7121462424953
alto paraguay,2018-03-31,3,17659.8787982464,21.8010282950633,59.3739772950205,20200301,10.485372427999
alto paraguay,2018-04-30,4,17659.8787982464,8.38002183664146,324.666701321449,20200301,57.3357459516325
alto paraguay,2018-05-31,5,17659.8787982464,1.00000003888011,137.233830447997,20200301,24.2353281273072
alto paraguay,2018-06-30,6,17659.8787982464,2.92304543365247,445.022049328391,20200301,78.5903545368661
alto paraguay,2018-07-31,7,17659.8787982464,9.22190514646309,164.282758582161,20200301,29.0121360520254
alto paraguay,2018-08-31,8,17659.8787982464,1.00000003888011,39.6501861200101,20200301,7.0021748120729
alto paraguay,2018-09-30,9,17659.8787982464,1.00000003888011,235.299195679638,20200301,41.5535527702726
alto paraguay,2018-10-31,10,17659.8787982464,1.00000003888011,289.846510323971,20200301,51.18654242416
alto paraguay,2018-11-30,11,17659.8787982464,1.00000003888011,217.617791689474,20200301,38.4310382557814
alto paraguay,2018-12-31,12,17659.8787982464,1.00000003888011,91.3163020952461,20200301,16.126348273061
alto paraguay,2019-01-31,1,18046.3759557009,16.9876590562892,46.7304590587043,20200301,8.43315432755866
alto paraguay,2019-02-28,2,18046.3759557009,5.91811832728611,15.3576718927686,20200301,2.77150320781204
alto paraguay,2019-03-31,3,18046.3759557009,21.8010282950633,59.3739772950205,20200301,10.7148511625119
alto paraguay,2019-04-30,4,18046.3759557009,8.38002183664146,324.666701321449,20200301,58.5905735234412
alto paraguay,2019-05-31,5,18046.3759557009,1.00000003888011,137.233830447997,20200301,24.7657329810546
alto paraguay,2019-06-30,6,18046.3759557009,2.92304543365247,445.022049328391,20200301,80.3103521075661
alto paraguay,2019-07-31,7,18046.3759557009,9.22190514646309,164.282758582161,20200301,29.6470842441333
alto paraguay,2019-08-31,8,18046.3759557009,1.00000003888011,39.6501861200101,20200301,7.15542165435216
alto paraguay,2019-09-30,9,18046.3759557009,1.00000003888011,235.299195679638,20200301,42.4629774730877
alto paraguay,2019-10-31,10,18046.3759557009,1.00000003888011,289.846510323971,20200301,52.3067909475433
alto paraguay,2019-11-30,11,18046.3759557009,1.00000003888011,217.617791689474,20200301,39.2721248347765
alto paraguay,2019-12-31,12,18046.3759557009,1.00000003888011,91.3163020952461,20200301,16.4792831849517
alto paraguay,2020-01-31,1,18347.7583986521,16.9876590562892,46.7304590587043,20200301,8.57399172667209
alto paraguay,2020-02-29,2,18347.7583986521,5.91811832728611,15.3576718927686,20200301,2.81778853454289
alto paraguay,2020-03-31,3,18347.7583986521,21.8010282950633,59.3739772950205,20200301,10.8937939057609
alto parana,2012-01-31,1,743359.791946411,1.47515121565413,6.35188334218449,20200301,47.2173467971413
alto parana,2012-02-29,2,743359.791946411,3.14032783410657,12.1744018069675,20200301,90.4996079429941
alto parana,2012-03-31,3,743359.791946411,7.45910099635168,54.5298431246192,20200301,405.352928399873
alto parana,2012-04-30,4,743359.791946411,3.48727951306539,16.1896119276122,20200301,120.347065542029
alto parana,2012-05-31,5,743359.791946411,14.1562069719726,67.9133132712184,20200301,504.840264236844
alto parana,2012-06-30,6,743359.791946411,7.32107232717754,106.514086882582,20200301,791.78289464398
alto parana,2012-07-31,7,743359.791946411,28.0625580819028,40.5402019953301,20200301,301.359561207141
alto parana,2012-08-31,8,743359.791946411,1.00000003888011,1.9999991339958,20200301,14.8671894014012
alto parana,2012-09-30,9,743359.791946411,2.89933143337828,8.01037055830644,20200301,59.5458739163633
alto parana,2012-10-31,10,743359.791946411,4.76632882677081,90.0656290483687,20200301,669.51167270918
alto parana,2012-11-30,11,743359.791946411,1.44716654763694,49.6215653316744,20200301,368.866764810087
alto parana,2012-12-31,12,743359.791946411,2.3893378308188,6.65186722935679,20200301,49.4473063966981
alto parana,2013-01-31,1,760555.572982788,1.47515121565413,6.35188334218449,20200301,48.3096027483495
alto parana,2013-02-28,2,760555.572982788,3.14032783410657,12.1744018069675,20200301,92.5930914202089
alto parana,2013-03-31,3,760555.572982788,7.45910099635168,54.5298431246192,20200301,414.729760823063
alto parana,2013-04-30,4,760555.572982788,3.48727951306539,16.1896119276122,20200301,123.130995759741
alto parana,2013-05-31,5,760555.572982788,14.1562069719726,67.9133132712184,20200301,516.518488881511
alto parana,2013-06-30,6,760555.572982788,7.32107232717754,106.514086882582,20200301,810.098823797205
alto parana,2013-07-31,7,760555.572982788,28.0625580819028,40.5402019953301,20200301,308.330765573963
alto parana,2013-08-31,8,760555.572982788,1.00000003888011,1.9999991339958,20200301,15.2111048732125
alto parana,2013-09-30,9,760555.572982788,2.89933143337828,8.01037055830644,20200301,60.9233196977721
alto parana,2013-10-31,10,760555.572982788,4.76632882677081,90.0656290483687,20200301,684.999161069373
alto parana,2013-11-30,11,760555.572982788,1.44716654763694,49.6215653316744,20200301,377.399580531345
alto parana,2013-12-31,12,760555.572982788,2.3893378308188,6.65186722935679,20200301,50.5911469202889
alto parana,2014-01-31,1,777888.399269104,1.47515121565413,6.35188334218449,20200301,49.4105636539598
alto parana,2014-02-28,2,777888.399269104,3.14032783410657,12.1744018069675,20200301,94.7032593368087
alto parana,2014-03-31,3,777888.399269104,7.45910099635168,54.5298431246192,20200301,424.181323806053
alto parana,2014-04-30,4,777888.399269104,3.48727951306539,16.1896119276122,20200301,125.937113071582
alto parana,2014-05-31,5,777888.399269104,14.1562069719726,67.9133132712184,20200301,528.289785496093
alto parana,2014-06-30,6,777888.399269104,7.32107232717754,106.514086882582,20200301,828.560725447018
alto parana,2014-07-31,7,777888.399269104,28.0625580819028,40.5402019953301,20200301,315.357528361935
alto parana,2014-08-31,8,777888.399269104,1.00000003888011,1.9999991339958,20200301,15.5577612488358
alto parana,2014-09-30,9,777888.399269104,2.89933143337828,8.01037055830644,20200301,62.3117433115336
alto parana,2014-10-31,10,777888.399269104,4.76632882677081,90.0656290483687,20200301,700.610080096005
alto parana,2014-11-30,11,777888.399269104,1.44716654763694,49.6215653316744,20200301,386.000400250835
alto parana,2014-12-31,12,777888.399269104,2.3893378308188,6.65186722935679,20200301,51.7441035119497
alto parana,2015-01-31,1,795531.730300903,1.47515121565413,6.35188334218449,20200301,50.5312474587751
alto parana,2015-02-28,2,795531.730300903,3.14032783410657,12.1744018069675,20200301,96.8512293487533
alto parana,2015-03-31,3,795531.730300903,7.45910099635168,54.5298431246192,20200301,433.802204539651
alto parana,2015-04-30,4,795531.730300903,3.48727951306539,16.1896119276122,20200301,128.793499896735
alto parana,2015-05-31,5,795531.730300903,14.1562069719726,67.9133132712184,20200301,540.271956171197
alto parana,2015-06-30,6,795531.730300903,7.32107232717754,106.514086882582,20200301,847.35335839121
alto parana,2015-07-31,7,795531.730300903,28.0625580819028,40.5402019953301,20200301,322.510170400931
alto parana,2015-08-31,8,795531.730300903,1.00000003888011,1.9999991339958,20200301,15.9106277166798
alto parana,2015-09-30,9,795531.730300903,2.89933143337828,8.01037055830644,20200301,63.7250395060093
alto parana,2015-10-31,10,795531.730300903,4.76632882677081,90.0656290483687,20200301,716.500657174881
alto parana,2015-11-30,11,795531.730300903,1.44716654763694,49.6215653316744,20200301,394.755297285462
alto parana,2015-12-31,12,795531.730300903,2.3893378308188,6.65186722935679,20200301,52.9177144670208
alto parana,2016-01-31,1,813475.925224304,1.47515121565413,6.35188334218449,20200301,51.6710417870037
alto parana,2016-02-29,2,813475.925224304,3.14032783410657,12.1744018069675,20200301,99.0358277397536
alto parana,2016-03-31,3,813475.925224304,7.45910099635168,54.5298431246192,20200301,443.587145881357
alto parana,2016-04-30,4,813475.925224304,3.48727951306539,16.1896119276122,20200301,131.698595418368
alto parana,2016-05-31,5,813475.925224304,14.1562069719726,67.9133132712184,20200301,552.458453483524
alto parana,2016-06-30,6,813475.925224304,7.32107232717754,106.514086882582,20200301,866.466453762302
alto parana,2016-07-31,7,813475.925224304,28.0625580819028,40.5402019953301,20200301,329.784783269313
alto parana,2016-08-31,8,813475.925224304,1.00000003888011,1.9999991339958,20200301,16.2695114597504
alto parana,2016-09-30,9,813475.925224304,2.89933143337828,8.01037055830644,20200301,65.1624360130786
alto parana,2016-10-31,10,813475.925224304,4.76632882677081,90.0656290483687,20200301,732.662209210307
alto parana,2016-11-30,11,813475.925224304,1.44716654763694,49.6215653316744,20200301,403.659487692621
alto parana,2016-12-31,12,813475.925224304,2.3893378308188,6.65186722935679,20200301,54.1113384887024
alto parana,2017-01-31,1,832464.727157593,1.47515121565413,6.35188334218449,20200301,52.8771883338847
alto parana,2017-02-28,2,832464.727157593,3.14032783410657,12.1744018069675,20200301,101.347600785441
alto parana,2017-03-31,3,832464.727157593,7.45910099635168,54.5298431246192,20200301,453.941709786824
alto parana,2017-04-30,4,832464.727157593,3.48727951306539,16.1896119276122,20200301,134.77280876107
alto parana,2017-05-31,5,832464.727157593,14.1562069719726,67.9133132712184,20200301,565.35437802693
alto parana,2017-06-30,6,832464.727157593,7.32107232717754,106.514086882582,20200301,886.692202751486
alto parana,2017-07-31,7,832464.727157593,28.0625580819028,40.5402019953301,20200301,337.482881929562
alto parana,2017-08-31,8,832464.727157593,1.00000003888011,1.9999991339958,20200301,16.6492873339723
alto parana,2017-09-30,9,832464.727157593,2.89933143337828,8.01037055830644,20200301,66.6835094125179
alto parana,2017-10-31,10,832464.727157593,4.76632882677081,90.0656290483687,20200301,749.764593120273
alto parana,2017-11-30,11,832464.727157593,1.44716654763694,49.6215653316744,20200301,413.08202844965
alto parana,2017-12-31,12,832464.727157593,2.3893378308188,6.65186722935679,20200301,55.3744483817504
alto parana,2018-01-31,1,851564.637649536,1.47515121565413,6.35188334218449,20200301,54.0903923667946
alto parana,2018-02-28,2,851564.637649536,3.14032783410657,12.1744018069675,20200301,103.672900633502
alto parana,2018-03-31,3,851564.637649536,7.45910099635168,54.5298431246192,20200301,464.356861015023
alto parana,2018-04-30,4,851564.637649536,3.48727951306539,16.1896119276122,20200301,137.865010148237
alto parana,2018-05-31,5,851564.637649536,14.1562069719726,67.9133132712184,20200301,578.325760073845
alto parana,2018-06-30,6,851564.637649536,7.32107232717754,106.514086882582,20200301,907.03629800737
alto parana,2018-07-31,7,851564.637649536,28.0625580819028,40.5402019953301,20200301,345.226024223923
alto parana,2018-08-31,8,851564.637649536,1.00000003888011,1.9999991339958,20200301,17.0312853784052
alto parana,2018-09-30,9,851564.637649536,2.89933143337828,8.01037055830644,20200301,68.2134830192274
alto parana,2018-10-31,10,851564.637649536,4.76632882677081,90.0656290483687,20200301,766.967047652517
alto parana,2018-11-30,11,851564.637649536,1.44716654763694,49.6215653316744,20200301,422.559703012701
alto parana,2018-12-31,12,851564.637649536,2.3893378308188,6.65186722935679,20200301,56.6449490686004
alto parana,2019-01-31,1,871418.687477112,1.47515121565413,6.35188334218449,20200301,55.3514984505414
alto parana,2019-02-28,2,871418.687477112,3.14032783410657,12.1744018069675,20200301,106.090012434466
alto parana,2019-03-31,3,871418.687477112,7.45910099635168,54.5298431246192,20200301,475.183243239884
alto parana,2019-04-30,4,871418.687477112,3.48727951306539,16.1896119276122,20200301,141.079303767236
alto parana,2019-05-31,5,871418.687477112,14.1562069719726,67.9133132712184,20200301,591.809303130271
alto parana,2019-06-30,6,871418.687477112,7.32107232717754,106.514086882582,20200301,928.183657890425
alto parana,2019-07-31,7,871418.687477112,28.0625580819028,40.5402019953301,20200301,353.274896128276
alto parana,2019-08-31,8,871418.687477112,1.00000003888011,1.9999991339958,20200301,17.4283662030198
alto parana,2019-09-30,9,871418.687477112,2.89933143337828,8.01037055830644,20200301,69.803865981247
alto parana,2019-10-31,10,871418.687477112,4.76632882677081,90.0656290483687,20200301,784.848722521299
alto parana,2019-11-30,11,871418.687477112,1.44716654763694,49.6215653316744,20200301,432.411593318875
alto parana,2019-12-31,12,871418.687477112,2.3893378308188,6.65186722935679,20200301,57.9656141027811
alto parana,2020-01-31,1,891626.654258728,1.47515121565413,6.35188334218449,20200301,56.635084926337
alto parana,2020-02-29,2,891626.654258728,3.14032783410657,12.1744018069675,20200301,108.550211507479
alto parana,2020-03-31,3,891626.654258728,7.45910099635168,54.5298431246192,20200301,486.202615824575
amambay,2012-01-31,1,136602.107315063,5.02469705213669,7.75284430285552,20200301,10.5905486945565
amambay,2012-02-29,2,136602.107315063,13.6162580215074,85.5596885158781,20200301,116.876337524893
amambay,2012-03-31,3,136602.107315063,19.7654344656093,140.980835709565,20200301,192.582792489652
amambay,2012-04-30,4,136602.107315063,61.4702100595513,212.28747996507,20200301,289.989171198328
amambay,2012-05-31,5,136602.107315063,62.5578538400968,159.046406025948,20200301,217.260742240317
amambay,2012-06-30,6,136602.107315063,31.3636963361572,94.1639408535756,20200301,128.629927536894
amambay,2012-07-31,7,136602.107315063,13.3683654156395,211.19235377275,20200301,288.493205741859
amambay,2012-08-31,8,136602.107315063,8.05075191354341,55.18889964354,20200301,75.3891999170709
amambay,2012-09-30,9,136602.107315063,6.95890715120028,70.2964902027894,20200301,96.0264869855371
amambay,2012-10-31,10,136602.107315063,3.15746899923245,23.6058085284017,20200301,32.2460318985555
amambay,2012-11-30,11,136602.107315063,1.00000003888011,48.4979850456531,20200301,66.2492695777062
amambay,2012-12-31,12,136602.107315063,1.4846476046072,12.9208909774191,20200301,17.6502093590364
amambay,2013-01-31,1,139611.209442139,5.02469705213669,7.75284430285552,20200301,10.8238396973826
amambay,2013-02-28,2,139611.209442139,13.6162580215074,85.5596885158781,20200301,119.450915931944
amambay,2013-03-31,3,139611.209442139,19.7654344656093,140.980835709565,20200301,196.825049815758
amambay,2013-04-30,4,139611.209442139,61.4702100595513,212.28747996507,20200301,296.377118273473
amambay,2013-05-31,5,139611.209442139,62.5578538400968,159.046406025948,20200301,222.046611027081
amambay,2013-06-30,6,139611.209442139,31.3636963361572,94.1639408535756,20200301,131.463416684057
amambay,2013-07-31,7,139611.209442139,13.3683654156395,211.19235377275,20200301,294.848199351457
amambay,2013-08-31,8,139611.209442139,8.05075191354341,55.18889964354,20200301,77.0498902701545
amambay,2013-09-30,9,139611.209442139,6.95890715120028,70.2964902027894,20200301,98.141780167489
amambay,2013-10-31,10,139611.209442139,3.15746899923245,23.6058085284017,20200301,32.9563547850972
amambay,2013-11-30,11,139611.209442139,1.00000003888011,48.4979850456531,20200301,67.708623477304
amambay,2013-12-31,12,139611.209442139,1.4846476046072,12.9208909774191,20200301,18.0390121642751
amambay,2014-01-31,1,141141.217262268,5.02469705213669,7.75284430285552,20200301,10.9424588214987
amambay,2014-02-28,2,141141.217262268,13.6162580215074,85.5596885158781,20200301,120.759985857115
amambay,2014-03-31,3,141141.217262268,19.7654344656093,140.980835709565,20200301,198.982067626998
amambay,2014-04-30,4,141141.217262268,61.4702100595513,212.28747996507,20200301,299.625133318093
amambay,2014-05-31,5,141141.217262268,62.5578538400968,159.046406025948,20200301,224.480033476913
amambay,2014-06-30,6,141141.217262268,31.3636963361572,94.1639408535756,20200301,132.904132342859
amambay,2014-07-31,7,141141.217262268,13.3683654156395,211.19235377275,20200301,298.079458879694
amambay,2014-08-31,8,141141.217262268,8.05075191354341,55.18889964354,20200301,77.8942847505438
amambay,2014-09-30,9,141141.217262268,6.95890715120028,70.2964902027894,20200301,99.2173219648679
amambay,2014-10-31,10,141141.217262268,3.15746899923245,23.6058085284017,20200301,33.3175255015864
amambay,2014-11-30,11,141141.217262268,1.00000003888011,48.4979850456531,20200301,68.4506464411075
amambay,2014-12-31,12,141141.217262268,1.4846476046072,12.9208909774191,20200301,18.2367028066599
amambay,2015-01-31,1,144565.467720032,5.02469705213669,7.75284430285552,20200301,11.2079356280289
amambay,2015-02-28,2,144565.467720032,13.6162580215074,85.5596885158781,20200301,123.689763882782
amambay,2015-03-31,3,144565.467720032,19.7654344656093,140.980835709565,20200301,203.809604539142
amambay,2015-04-30,4,144565.467720032,61.4702100595513,212.28747996507,20200301,306.894388322573
amambay,2015-05-31,5,144565.467720032,62.5578538400968,159.046406025948,20200301,229.926180763313
amambay,2015-06-30,6,144565.467720032,31.3636963361572,94.1639408535756,20200301,136.128541518586
amambay,2015-07-31,7,144565.467720032,13.3683654156395,211.19235377275,20200301,305.31121402052
amambay,2015-08-31,8,144565.467720032,8.05075191354341,55.18889964354,20200301,79.7840908992226
amambay,2015-09-30,9,144565.467720032,6.95890715120028,70.2964902027894,20200301,101.624449852429
amambay,2015-10-31,10,144565.467720032,3.15746899923245,23.6058085284017,20200301,34.1258475081791
amambay,2015-11-30,11,144565.467720032,1.00000003888011,48.4979850456531,20200301,70.1113389160395
amambay,2015-12-31,12,144565.467720032,1.4846476046072,12.9208909774191,20200301,18.6791464751014
amambay,2016-01-31,1,146883.233032227,5.02469705213669,7.75284430285552,20200301,11.387628363989
amambay,2016-02-29,2,146883.233032227,13.6162580215074,85.5596885158781,20200301,125.672836664425
amambay,2016-03-31,3,146883.233032227,19.7654344656093,140.980835709565,20200301,207.077209446061
amambay,2016-04-30,4,146883.233032227,61.4702100595513,212.28747996507,20200301,311.814713895336
amambay,2016-05-31,5,146883.233032227,62.5578538400968,159.046406025948,20200301,233.612503192476
amambay,2016-06-30,6,146883.233032227,31.3636963361572,94.1639408535756,20200301,138.311040676286
amambay,2016-07-31,7,146883.233032227,13.3683654156395,211.19235377275,20200301,310.206157138273
amambay,2016-08-31,8,146883.233032227,8.05075191354341,55.18889964354,20200301,81.0632400713427
amambay,2016-09-30,9,146883.233032227,6.95890715120028,70.2964902027894,20200301,103.25375751804
amambay,2016-10-31,10,146883.233032227,3.15746899923245,23.6058085284017,20200301,34.6729747499135
amambay,2016-11-30,11,146883.233032227,1.00000003888011,48.4979850456531,20200301,71.2354083905412
amambay,2016-12-31,12,146883.233032227,1.4846476046072,12.9208909774191,20200301,18.9786224042026
amambay,2017-01-31,1,149958.887687683,5.02469705213669,7.75284430285552,20200301,11.62607908072
amambay,2017-02-28,2,149958.887687683,13.6162580215074,85.5596885158781,20200301,128.304357207457
amambay,2017-03-31,3,149958.887687683,19.7654344656093,140.980835709565,20200301,211.413293082863
amambay,2017-04-30,4,149958.887687683,61.4702100595513,212.28747996507,20200301,318.343943655832
amambay,2017-05-31,5,149958.887687683,62.5578538400968,159.046406025948,20200301,238.504221383748
amambay,2017-06-30,6,149958.887687683,31.3636963361572,94.1639408535756,20200301,141.20719830691
amambay,2017-07-31,7,149958.887687683,13.3683654156395,211.19235377275,20200301,316.701704599052
amambay,2017-08-31,8,149958.887687683,8.05075191354341,55.18889964354,20200301,82.7606600325242
amambay,2017-09-30,9,149958.887687683,6.95890715120028,70.2964902027894,20200301,105.415834791584
amambay,2017-10-31,10,149958.887687683,3.15746899923245,23.6058085284017,20200301,35.3990078988754
amambay,2017-11-30,11,149958.887687683,1.00000003888011,48.4979850456531,20200301,72.7270389254002
amambay,2017-12-31,12,149958.887687683,1.4846476046072,12.9208909774191,20200301,19.3760243890759
amambay,2018-01-31,1,152670.86643219,5.02469705213669,7.75284430285552,20200301,11.8363345703082
amambay,2018-02-28,2,152670.86643219,13.6162580215074,85.5596885158781,20200301,130.624717773874
amambay,2018-03-31,3,152670.86643219,19.7654344656093,140.980835709565,20200301,215.236663381135
amambay,2018-04-30,4,152670.86643219,61.4702100595513,212.28747996507,20200301,324.101134989734
amambay,2018-05-31,5,152670.86643219,62.5578538400968,159.046406025948,20200301,242.817526109074
amambay,2018-06-30,6,152670.86643219,31.3636963361572,94.1639408535756,20200301,143.760904367849
amambay,2018-07-31,7,152670.86643219,13.3683654156395,211.19235377275,20200301,322.429196343393
amambay,2018-08-31,8,152670.86643219,8.05075191354341,55.18889964354,20200301,84.2573712601843
amambay,2018-09-30,9,152670.86643219,6.95890715120028,70.2964902027894,20200301,107.322260664018
amambay,2018-10-31,10,152670.86643219,3.15746899923245,23.6058085284017,20200301,36.0391924086346
amambay,2018-11-30,11,152670.86643219,1.00000003888011,48.4979850456531,20200301,74.0422939713525
amambay,2018-12-31,12,152670.86643219,1.4846476046072,12.9208909774191,20200301,19.7264362059845
amambay,2019-01-31,1,155690.431735992,5.02469705213669,7.75284430285552,20200301,12.070436766935
amambay,2019-02-28,2,155690.431735992,13.6162580215074,85.5596885158781,20200301,133.208248442341
